0.90842,0.90131,0.96455,0.91796,0.00326
0.88838,0.89262,0.85494,0.86816,0.10575
0.90627,0.89874,0.96574,0.90503,0.00267
0.90750,0.89953,0.97048,0.91429,0.00208
0.90800,0.90060,0.96648,0.91812,0.00282
0.90888,0.90146,0.96752,0.91189,0.00237
0.90838,0.90114,0.96559,0.91365,0.00282
0.90715,0.89938,0.96856,0.91955,0.00267
0.90773,0.90030,0.96648,0.91588,0.00282
0.90768,0.90062,0.96351,0.91828,0.00267
