0.78800,0.76571,0.96211,0.89300,0.00176
0.65870,0.73130,0.09163,0.93677,0.87930
0.63400,0.71517,0.00000,0.69066,0.98855
0.61770,0.69679,0.00000,0.62354,0.99295
0.61020,0.68832,0.00000,0.58560,0.99383
0.60610,0.68370,0.00000,0.56323,0.99559
0.60290,0.68009,0.00000,0.55837,0.99559
0.59620,0.67253,0.00000,0.55058,0.99559
0.59340,0.66937,0.00000,0.54183,0.99648
0.59370,0.66971,0.00000,0.54183,0.99648
