0.41290,0.36481,0.78855,0.86381,0.00881
0.35880,0.34360,0.47753,0.32685,0.43348
0.31380,0.35307,0.00705,0.10895,0.97181
0.30990,0.34913,0.00352,0.07004,0.97093
0.31720,0.35781,0.00000,0.06907,0.98855
0.25350,0.28596,0.00000,0.10019,0.99648
0.25130,0.28336,0.00088,0.10992,0.99648
0.21050,0.23745,0.00000,0.42996,1.00000
0.22820,0.25742,0.00000,0.48249,1.00000
0.10280,0.11596,0.00000,1.00000,1.00000
