0.91478,0.90809,0.96767,0.92594,0.00282
0.91368,0.90649,0.97048,0.93312,0.00267
0.91372,0.90640,0.97152,0.92961,0.00282
0.91360,0.90719,0.96425,0.91445,0.00222
0.91312,0.90548,0.97345,0.90423,0.00208
