9.740971451045715712e-01,8.181818181818182323e-01,5.999999999999999778e-01,0.000000000000000000e+00
9.741173884878771005e-01,8.181818181818182323e-01,5.999999999999999778e-01,0.000000000000000000e+00
9.792418563760874051e-01,8.181818181818182323e-01,8.000000000000000444e-01,0.000000000000000000e+00
9.787213122339440963e-01,8.181818181818182323e-01,8.000000000000000444e-01,0.000000000000000000e+00
9.754592356098463757e-01,8.181818181818182323e-01,5.999999999999999778e-01,0.000000000000000000e+00
