0.68080,0.64000,0.11000
0.72000,0.67300,0.18050
0.61340,0.58650,0.37700
0.57220,0.10250,1.00000
0.58820,0.10250,1.00000
0.49710,0.10250,1.00000
0.50180,0.10250,1.00000
0.50140,0.10250,1.00000
0.50680,0.10250,1.00000
0.51100,0.10250,1.00000
