0.91450,0.88250,0.09400
0.82560,0.81000,0.00000
0.89350,0.86450,0.06050
0.88860,0.86200,0.05600
0.89000,0.86000,0.05700
0.88960,0.86100,0.05750
0.89020,0.85950,0.05700
0.88930,0.85850,0.05550
0.89450,0.86500,0.06200
0.89150,0.86250,0.06100
