0.91050,0.88200,0.09350
0.76940,0.20500,0.89600
0.75240,0.12600,0.97600
0.74830,0.10950,0.99300
0.74760,0.10600,0.99650
0.74600,0.10450,0.99800
0.74400,0.10350,0.99900
0.74340,0.10350,0.99900
0.74280,0.10300,0.99950
0.74140,0.10250,1.00000
