0.91760,0.89050,0.10050
0.83000,0.81400,0.00000
0.89130,0.86450,0.05750
0.89380,0.86700,0.05650
0.89320,0.86550,0.05550
0.89530,0.86600,0.05600
0.89340,0.86500,0.05650
0.89190,0.86650,0.05300
0.89220,0.86250,0.05650
0.89410,0.86500,0.05700
