0.77863,0.87718,0.00015,0.88109,0.98205
0.77807,0.87653,0.00030,0.88125,0.98205
0.77840,0.87690,0.00030,0.87949,0.98250
0.77787,0.87632,0.00015,0.88220,0.98279
0.77843,0.87696,0.00015,0.87598,0.98235
