0.91630,0.90965,0.96885,0.91764,0.00222
0.91615,0.90916,0.97137,0.91492,0.00163
0.91520,0.90771,0.97434,0.91939,0.00222
0.91602,0.90907,0.97093,0.90966,0.00237
0.91647,0.91008,0.96692,0.92354,0.00222
