0.97914,0.97916,0.73913,0.75000,0.00000
0.98027,0.98028,0.73913,0.75000,0.00000
0.97973,0.97974,0.73913,0.75000,0.00000
0.98002,0.98003,0.73913,0.75000,0.00000
0.97971,0.97973,0.69565,0.75000,0.08696
